"id","name","description","unit","valueType","length","defaultValue","min","max","needReboot","category","writable","volatile","submodule"
21060,"IMU_SOUND_WAIT_TIME","IMU_SOUND_WAIT_TIME","-","uint16",2,"0","0","255",0,"IMU",0,0,"DEFAULT"
21059,"IMU_I_Z","IMU_I_Z","-","uint16",2,"0","-32768","32768",0,"IMU",0,0,"DEFAULT"
21058,"IMU_I_Y","IMU_I_Y","-","uint16",2,"0","-32768","32768",0,"IMU",0,0,"DEFAULT"
21057,"IMU_I_X","IMU_I_X","-","uint16",2,"0","-32768","32768",0,"IMU",0,0,"DEFAULT"
21056,"EP_WEIGHT_TRAINING_REPS_VIEW","EP_WEIGHT_TRAINING_REPS_VIEW","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21055,"ChangeFlag","ChangeFlag","-","int8",1,"0","0","255",0,"IMU",1,0,"DEFAULT"
21054,"MC_FCT_ROPE_BACK","MC_FCT_ROPE_BACK","-","uint8",1,"3","0","255",0,"MC",1,0,"DEFAULT"
21053,"BP_SAFETYLOCK_TEST_SET_SPIN_CNT","BP_SAFETYLOCK_TEST_SET_SPIN_CNT","-","uint16",2,"0","0","65535",0,"BP",1,0,"DEFAULT"
21052,"BP_SAFETYLOCK_TEST_SET_CNT","BP_SAFETYLOCK_TEST_SET_CNT","-","uint16",2,"0","0","65535",0,"BP",1,0,"DEFAULT"
21051,"BMS_BQ_SAFETY_STATUS_ALL","BMS_BQ_SAFETY_STATUS_ALL","-","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
21050,"BMS_STACK_VOLT_DETECT_FLG","BMS_STACK_VOLT_DETECT_FLG","-","uint8",1,"0","0","255",0,"BMS",0,0,"DEFAULT"
21049,"BP_SN_MD5","The first 8 byte MD5 hash for SN","-","uint64",8,"0","0","18446744073709552000",0,"BP",0,0,"DEFAULT"
21048,"UNLOAD_FRONT_HOUSING_FLAG","UNLOAD_FRONT_HOUSING_FLAG","-","uint8",1,"0","0","255",0,"MC",0,0,"DEFAULT"
21047,"BMS_SHUTDOWN","BMS_SHUTDOWN","-","uint8",1,"0","0","1",0,"PMU",1,0,"DEFAULT"
21046,"MC_ADC_GAIN","MC_ADC_GAIN","-","float",4,"0","-32768","32767",0,"MC",0,0,"DEFAULT"
21045,"MC_ADC_OFFSET","MC_ADC_OFFSET","-","int32",4,"0","-2147483647","2147483647",0,"MC",0,0,"DEFAULT"
21044,"IMU_Attitide_Cnt_Thrd","IMU_Attitide_Cnt_Thrd","-","uint32",4,"0","0","4294967295",0,"IMU",1,0,"DEFAULT"
21043,"IMU_STATIC_CNT","IMU_STATIC_CNT","-","uint32",4,"0","0","4294967295",0,"IMU",1,0,"DEFAULT"
21042,"IMU_STATIC_THRD","IMU_STATIC_THRD","-","uint32",4,"0","0","4294967295",0,"IMU",1,0,"DEFAULT"
21041,"IMU_DYNAMIC_CNT","IMU_DYNAMIC_CNT","-","uint32",4,"0","0","4294967295",0,"IMU",1,0,"DEFAULT"
21040,"IMU_DYNAMIC_THRD","IMU_DYNAMIC_THRD","-","uint32",4,"0","0","4294967295",0,"IMU",1,0,"DEFAULT"
21039,"IMU_Z_HPFData","IMU_Z_HPFData","-","float",4,"0","-2147483648","2147483647",0,"IMU",0,0,"DEFAULT"
21038,"IMU_Y_HPFData","IMU_Y_HPFData","-","float",4,"0","-2147483648","2147483647",0,"IMU",0,0,"DEFAULT"
21037,"IMU_X_HPFData","IMU_X_HPFData","-","float",4,"0","-2147483648","2147483647",0,"IMU",0,0,"DEFAULT"
21036,"ACC_Z_Freq","ACC_Z_Freq","-","uint32",4,"0","0","4294967295",0,"IMU",0,0,"DEFAULT"
21035,"ACC_Y_Freq","ACC_Y_Freq","-","uint32",4,"0","0","4294967295",0,"IMU",0,0,"DEFAULT"
21034,"ACC_X_Freq","ACC_X_Freq","-","uint32",4,"0","0","4294967295",0,"IMU",0,0,"DEFAULT"
21033,"IMU_PosZ","IMU_PosZ","-","float",4,"0","0","4294967295",0,"IMU",0,0,"DEFAULT"
21032,"IMU_PosY","IMU_PosY","-","float",4,"0","0","4294967295",0,"IMU",0,0,"DEFAULT"
21031,"IMU_PosX","IMU_PosX","-","float",4,"0","0","4294967295",0,"IMU",0,0,"DEFAULT"
21030,"EP_DISABLE_TOAST","Disable UI toast.","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21029,"EP_ACTIVATION_FAKE","EP_ACTIVATION_FAKE","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21028,"EP_OTA_PACKAGE_VER","EP OTA package version.","-","uint32",4,"0","0","4294967295",0,"BP",1,1,"DEFAULT"
21027,"MC_MOTOR_FCT_WRITE_EN","MC_MOTOR_FCT_WRITE_EN","-","uint8",1,"0","0","255",0,"MC",1,0,"DEFAULT"
21026,"MC_COGGING_RIPPLE_FLAG","MC_COGGING_RIPPLE_FLAG","-","uint8",1,"0","0","255",0,"MC",1,0,"DEFAULT"
21025,"MC_FCT_LP_FLAG","MC_FCT_LP_FLAG","-","uint8",1,"0","0","255",0,"MC",0,0,"DEFAULT"
21024,"MC_UPDATE_HALL_STATUS","MC_UPDATE_HALL_STATUS","-","uint8",1,"0","0","256",0,"MC",1,0,"DEBUG"
21023,"EP_COWORKER_REMOTE_ST","The remote coworker status, connection, battery level and lock status.","-","uint32",4,"0","0","4294967295",0,"BP",0,0,"DEFAULT"
21022,"BMS_FCT_REAL_VDDA","BMS_FCT_REAL_VDDA","-","int16",2,"0","-32768","32767",0,"BMS",0,0,"DEFAULT"
21021,"MC_UPDATE_HALL_ERROR_FLAG","MC_UPDATE_HALL_ERROE_FLAG","-","uint8",1,"0","0","255",0,"MC",1,0,"DEFAULT"
21020,"MC_UPDATE_HALL_GAIN_B","MC_UPDATE_HALL_GAIN_B","-","float",4,"0","-10000","10000",0,"MC",1,0,"DEBUG"
21019,"MC_UPDATE_HALL_GAIN_A","MC_UPDATE_HALL_GAIN_A","-","float",4,"0","-10000","10000",0,"MC",1,0,"DEBUG"
21018,"MC_UPDATE_HALL_OFFSET_B","MC_UPDATE_HALL_OFFSET_B","-","uint16",2,"0","0","4096",0,"MC",1,0,"DEFAULT"
21017,"MC_UPDATE_HALL_OFFSET_A","MC_UPDATE_HALL_OFFSET_A","-","uint16",2,"0","0","4096",0,"MC",1,0,"DEFAULT"
21016,"BMS_FCT_VREFINT_CAL","BMS_FCT_VREFINT_CAL","-","uint16",2,"0","0","65535",0,"BMS",0,0,"DEFAULT"
21015,"BMS_FCT_VDDA","BMS_FCT_VDDA","-","uint16",2,"0","0","65535",0,"BMS",1,0,"DEFAULT"
21014,"BMS_FCT_CAL_CTRL","BMS_FCT_CAL_CTRL","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
21013,"MC_FCT_FAN_VOLTAGE","MC_FCT_FAN_VOLTAGE","V","float",4,"0","0","2.5",0,"MC",0,0,"DEFAULT"
21012,"MC_ROPE_SPEED_MM_S","MC_ROPE_SPEED_MM_S","-","int16",2,"0","-32768","32767",0,"MC",0,0,"DEFAULT"
21011,"EP_STRING_TYPE","EP的文字类型","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
21010,"MC_FCT_AB_DELTA","MC_FCT_AB_DELTA","-","uint16",2,"0","0","65536",0,"MC",0,0,"DEFAULT"
21009,"MC_FITNESS_RUN_STATUS","MC_FITNESS_RUN_STATUS","-","uint8",1,"0","0","255",0,"MC",0,0,"DEFAULT"
21008,"MC_ID_CMD","d-axis reference current","-","int32",4,"0","-2147483647","2147483647",0,"MC",0,0,"DEFAULT"
21007,"BP_SPORT_MODE","BP_SPORT_MODE","-","uint8",1,"0","0","255",0,"BP",1,0,"DEFAULT"
21006,"BMS_UARTWAKEUP_TIME","BMS_UARTWAKEUP_TIME","-","uint32",4,"0","0","65535",0,"BMS",1,0,"DEFAULT"
21005,"BMS_FCT_SET_CUV_THRD","BMS_FCT_SET_CUV_THRD","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
21004,"BLE_CONN_PARAMS_CUR_INTERVAL","BLE connection parameter -- Current interval","-","uint16",2,"0","0","65535",0,"BP",0,0,"DEFAULT"
21003,"BLE_CONN_PARAMS_MAX_INTERVAL","BLE connection parameter -- Max interval","-","uint16",2,"0","0","65535",0,"BP",0,0,"DEFAULT"
21002,"BLE_CONN_PARAMS_MIN_INTERVAL","BLE connection parameter -- Min interval","-","uint16",2,"0","0","65535",0,"BP",0,0,"DEFAULT"
21001,"BMS_AfePassedChg_mAh","BMS_AfePassedChg_mAh","-","float",4,"0","-65535","65535",0,"BMS",1,0,"DEFAULT"
21000,"BMS_CycleCnt","BMS_CycleCnt","-","uint16",2,"0","0","65535",0,"BMS",1,0,"DEFAULT"
20999,"BMS_PassedChg_mAh","BMS_PassedChg_mAh","-","float",4,"0","-65535","65535",0,"BMS",1,0,"DEFAULT"
20998,"BMS_OnceChg_mAh","BMS_OnceChg_mAh","-","float",4,"0","-65535","65535",0,"BMS",1,0,"DEFAULT"
20997,"BMS_EndChgAh","BMS_EndChgAh","-","float",4,"0","-65535","65535",0,"BMS",1,0,"DEFAULT"
20996,"BMS_StaChgAh","BMS_StaChgAh","-","float",4,"0","-65535","65535",0,"BMS",1,0,"DEFAULT"
20995,"MC_FCT_STOP_STATUS","MC_FCT_STOP_STATUS","-","uint8",1,"0","0","255",0,"MC",0,0,"DEFAULT"
20994,"I2C_TestCase_Mode","I2C_TestCase_Mode","-","uint8",1,"0","0","255",0,"BASE",1,0,"DEFAULT"
20993,"I2C_TestCase_RdRetryFailCnt","I2C_TestCase_RdRetryFailCnt","-","uint32",4,"0","0","4294967295",0,"BASE",0,0,"DEFAULT"
20992,"I2C_TestCase_WrRetryFailCnt","I2C_TestCase_WrRetryFailCnt","-","uint32",4,"0","0","4294967295",0,"BASE",0,0,"DEFAULT"
20991,"I2C_TestCase_RdFailCnt","I2C_TestCase_RdFailCnt","-","uint32",4,"0","0","4294967295",0,"BASE",0,0,"DEFAULT"
20990,"MC_EXT_FORCE_g","MC_EXT_FORCE_g","g","int32",4,"0","0","4294967295",0,"MC",1,0,"DEFAULT"
20989,"I2C_TestCase_Cnt","I2C_TestCase_Cnt","-","uint32",4,"0","0","4294967295",0,"BASE",0,0,"DEFAULT"
20988,"MC_BLEED_RESISTANCE_VALUE","Bleed Resistance Value","Ω","float",4,"0","0","10000",0,"MC",0,0,"DEFAULT"
20987,"VOLT_SW_mV","VOLT_SW_mV","-","uint16",2,"0","0","65535",0,"PMU",1,0,"DEFAULT"
20986,"PD_SW_FlAG","PD_SW_FlAG","-","uint8",1,"0","0","255",0,"PMU",1,0,"DEFAULT"
20985,"MC_ROLL_UP_ROPE_RETRY","MC_ROLL_UP_ROPE_RETRY","-","uint8",1,"0","0","255",0,"MC",1,0,"DEFAULT"
20984,"EP_LOGO_APPLY_ACTION","Notify other device the logo will change.","-","uint8",1,"0","0","255",0,"BP",0,0,"DEFAULT"
20983,"BMS_OFFLINE_DELTA_TXCOUNT","-","-","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
20982,"BMS_OFFLINE_DELTA_RXHEAD","-","-","uint16",2,"0","0","65535",0,"BMS",0,0,"DEFAULT"
20981,"BMS_OFFLINE_CNT","BMS DsgOn To Normal OffLine Cnt","-","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
20980,"BMS_FLASH_CLR","-","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
20979,"BMS_DSGON_WAKEUP_UART_STS","-","-","uint8",1,"0","0","255",0,"BMS",0,0,"DEFAULT"
20978,"BMS_DSGON_OFFLINE_STS","-","-","uint8",1,"0","0","255",0,"BMS",0,0,"DEFAULT"
20977,"MC_FCT_AGL_HARMONIC_26TH","MC_FCT_AGL_HARMONIC_26TH","-","uint16",2,"0","0","65535",0,"MC",1,0,"DEFAULT"
20976,"MC_FCT_AGL_HARMONIC_13TH","MC_FCT_AGL_HARMONIC_13TH","-","uint16",2,"0","0","65535",0,"MC",1,0,"DEFAULT"
20975,"MOTOR_FCT_COG_PEAK","MOTOR_FCT_COG_PEAK","-","float",4,"0","-100000","100000",0,"MC",0,0,"DEFAULT"
20974,"MOTOR_FCT_COG_MAX","MOTOR_FCT_COG_MAX","-","float",4,"0","-100000","100000",0,"MC",0,0,"DEFAULT"
20973,"MOTOR_FCT_COG_MIN","MOTOR_FCT_COG_MIN","-","float",4,"0","-100000","100000",0,"MC",0,0,"DEFAULT"
20972,"MC_MaxSOAForce_Lbs","Max force based on SOA","0.1lbs","int16",2,"0","-32768","32767",0,"MC",0,0,"DEFAULT"
20971,"EP_BLE_SAVED_HANDLE_DEV","Saved handle device list. Blob data, not uint8_t","-","uint8",1,"0","0","0",0,"BP",0,0,"DEFAULT"
20970,"EP_BLE_SAVED_EP_DEV","Saved EP device list. Blob data, not uint8_t","-","uint8",1,"0","0","0",0,"BP",0,0,"DEFAULT"
20969,"MOTOR_FCT_VF_OFFSET","MOTOR_FCT_VF_OFFSET","-","uint16",2,"0","0","65535",0,"MC",1,1,"DEFAULT"
20968,"BMS_QMAX_CAL_SHOW","BMS_QMAX_CAL_SHOW","-","float",4,"0","0","4294967295",0,"BMS",1,0,"DEFAULT"
20967,"BMS_PackDod1","BMS_DOD1_SHOW","-","int16",2,"0","0","32767",0,"BMS",1,0,"DEFAULT"
20966,"BMS_PackDod2","BMS_PACKDOD2","-","int16",2,"0","0","32767",0,"BMS",1,0,"DEFAULT"
20965,"BMS_PASSEDCHG","BMS_PASSEDCHG","-","float",4,"0","0","4294967295",0,"BMS",1,0,"DEFAULT"
20964,"BMS_DELTAQMAX_SHOW","BMS_DELTAQMAX_SHOW","-","uint16",2,"0","0","65535",0,"BMS",1,0,"DEFAULT"
20963,"BMS_FLOAT_TEST","BMS_FLOAT_TEST","-","float",4,"0","0","4294967295",0,"BMS",1,0,"DEFAULT"
20962,"MC_SN_MB_SET","MC_SN_MB_SET","-","uint8",1,"0","0","255",0,"MC",0,0,"DEFAULT"
20961,"MC_FCT_QEP_ERR_MAX","MAX DELTA IN FULL LOOP","-","int16",2,"0","-32767","32767",0,"MC",1,0,"DEFAULT"
20960,"MC_FCT_HALL_MIN_B","MC_FCT_HALL_MIN_B","-","uint16",2,"0","0","65535",0,"MC",1,0,"DEFAULT"
20959,"MC_FCT_HALL_MIN_A","MC_FCT_HALL_MIN_A","-","uint16",2,"0","0","65535",0,"MC",1,0,"DEFAULT"
20958,"MC_FCT_HALL_MAX_B","MC_FCT_HALL_MAX_B","-","uint16",2,"0","0","65535",0,"MC",1,0,"DEFAULT"
20957,"MC_FCT_HALL_MAX_A","MC_FCT_HALL_MAX_A","-","uint16",2,"0","0","65535",0,"MC",1,0,"DEFAULT"
20956,"EP_FITNESS_DATA_MULTI_PKG_CAP","The capability of one multi data package.","-","uint8",1,"0","0","10",0,"BP",1,1,"DEFAULT"
20955,"MC_FCT_AGL_BOARD_START_KEY","MC_FCT_AGL_BOARD_START_KEY","-","uint8",1,"0","0","255",0,"MC",1,0,"DEFAULT"
20954,"MC_WHEEL_RATIO_CALIBRATION_FACTOR","MC_WHEEL_RATIO_CALIBRATION_FACTOR","-","float",4,"0","0","1000000",0,"MC",0,0,"DEFAULT"
20953,"MC_WHEEL_RATIO_CALIBRATION_STEP","MC_WHEEL_RATIO_CALIBRATION_STEP","-","uint8",1,"0","0","255",0,"MC",1,1,"DEFAULT"
20952,"BMS_BATTERY_MODE","Bms Battery Mode Switch","-","uint32",4,"0","0","4294967295",0,"BMS",1,0,"DEFAULT"
20951,"BP_TP_FORCE_READ","Force read touch point. MSB 16 bits for x, LSB 16 bits for y.","-","uint32",4,"0","0","4294967295",0,"BP",1,1,"DEFAULT"
20950,"BP_TP_RESET","Reset touch panel. 1 -- Reset TP IC; 2 -- Reset MCU IIC.","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
20949,"PMU_SN_SET","PMU_SN_SET","-","uint8",1,"0","0","255",0,"PMU",0,0,"DEFAULT"
20948,"MC_MOTOR_FCT_TORQUE_OFFSET_COMP","MC_MOTOR_FCT_TORQUE_OFFSET_COMP","-","int16",2,"0","-32768","32768",0,"MC",1,1,"DEFAULT"
20947,"MC_MOTOR_FCT_TORQUE_OFFSET","MC_MOTOR_FCT_TORQUE_OFFSET","-","float",4,"0","0","100000",0,"MC",1,1,"DEFAULT"
20946,"MC_MOTOR_FCT_TORQUE_PEAK","MC_MOTOR_FCT_TORQUE_PEAK","-","float",4,"0","0","1000000",0,"MC",1,1,"DEFAULT"
20945,"BMS_SN_MB_SET","BMS_SN_MB_SET","-","uint8",1,"0","0","255",0,"BMS",0,0,"DEFAULT"
20944,"MC_FCT_AGL_BOARD_STATUS","MC_FCT_AGL_BOARD_STATUS_WORD","-","uint8",1,"0","0","255",0,"MC",1,0,"DEFAULT"
20943,"MC_FCT_AGL_BOARD_CONTROL","MC_FCT_AGL_BOARD_CONTROL_WORD","-","uint8",1,"0","0","255",0,"MC",1,0,"DEFAULT"
20942,"App_ChgHdl_TestFlag","App_ChgHdl_TestFlag","-","uint8",1,"1","0","1",0,"PMU",1,1,"DEFAULT"
20941,"MC_SW_HALL_LENGTH","MC_SW_HALL_LENGTH","-","float",4,"0","0","65536",0,"MC",1,0,"DEFAULT"
20940,"FCT_CAL_CTRL","FCT_CAL_CTRL","-","uint8",1,"0","0","255",0,"PMU",1,0,"DEFAULT"
20939,"PMU_FCT_VOLT_MIN_CAL","PMU_FCT_VOLT_MIN_CAL","-","uint32",4,"0","0","4294967295",0,"PMU",1,0,"DEFAULT"
20938,"PMU_FCT_VOLT_MAX_CAL","PMU_FCT_VOLT_MAX_CAL","-","uint32",4,"0","0","4294967295",0,"PMU",1,0,"DEFAULT"
20937,"EP_FORCE_SLOPE_TIME_SLOWLY_S","Force slope time slowly.","s","uint8",1,"3","0","255",0,"BP",1,1,"DEFAULT"
20936,"EP_FORCE_SLOPE_TIME_S","Force slope time.","s","uint8",1,"2","0","255",0,"BP",1,1,"DEFAULT"
20935,"ADC_CAL_FALG","ADC_CAL_FALG","-","uint8",1,"0","0","1",0,"PMU",0,0,"DEFAULT"
20934,"PMU_VREFINT_CAL","PMU_VREFINT_CAL","-","uint16",2,"0","0","65535",0,"PMU",0,0,"DEFAULT"
20933,"PMU_FCT_VDDA","PMU_FCT_VDDA","-","uint16",2,"0","0","65535",0,"PMU",1,0,"DEFAULT"
20932,"MC_RUNTIME_ACC","MC runtime accelerate of rope","g","float",4,"0","-10000","10000",0,"MC",0,0,"DEFAULT"
20931,"MC_RUNTIME_INERTIA_COMPENSAT_01LBS","mc runtime inertia compensate","0.1lbs","int16",2,"0","-32767","32768",0,"MC",0,0,"DEFAULT"
20930,"MC_RUNTIME_CHAIN_FORCE_01LBS","mc runtime chain force","0.1lbs","int16",2,"0","-32768","32767",0,"MC",0,0,"DEFAULT"
20929,"MC_RUNTIME_ECCENTRIC_FORCE_01LBS","runtime eccentric force","0.1lbs","int16",2,"0","-32768","32767",0,"MC",0,0,"DEFAULT"
20928,"MC_STORAGE_STATUS_ROPE_HALL_BACK","Back status for swhall","-","uint8",1,"0","0","3",0,"MC",1,1,"DEFAULT"
20927,"MC_STORAGE_SETTINGS_ROPE_HALL_STATUS","Status for swhall","-","uint8",1,"0","0","6",0,"MC",1,1,"DEFAULT"
20926,"EP_SHOW_DEV_SCR","Enable or disable developer screen.","-","uint8",1,"0","0","255",0,"BP",1,1,"DEFAULT"
20925,"BMS_DSG_ON_TIME[9]","Get Bms Dsg On Sleep Time 9","ms","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
20924,"BMS_DSG_ON_TIME[8]","Get Bms Dsg On Sleep Time 8","ms","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
20923,"BMS_DSG_ON_TIME[7]","Get Bms Dsg On Sleep Time 7","ms","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
20922,"BMS_DSG_ON_TIME[6]","Get Bms Dsg On Sleep Time 6","ms","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
20921,"BMS_DSG_ON_TIME[5]","Get Bms Dsg On Sleep Time 5","ms","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
20920,"BMS_DSG_ON_TIME[4]","Get Bms Dsg On Sleep Time 4","ms","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
20919,"BMS_DSG_ON_TIME[3]","Get Bms Dsg On Sleep Time 3","ms","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
20918,"BMS_DSG_ON_TIME[2]","Get Bms Dsg On Sleep Time 2","ms","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
20917,"BMS_DSG_ON_TIME[1]","Get Bms Dsg On Sleep Time 1","ms","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
20916,"BMS_DSG_ON_TIME[0]","Get Bms Dsg On Sleep Time","ms","uint32",4,"0","0","4294967295",0,"BMS",0,0,"DEFAULT"
20915,"MC_FAN_OPEN_FAN_AFTER_VALUE","MC_FAN_OPEN_FAN_AFTER_VALUE","-","uint16",2,"0","0","65535",0,"MC",0,0,"DEFAULT"
20914,"MC_FAN_OPEN_FAN_BEFORE_VALUE","MC_FAN_OPEN_FAN_BEFORE_VALUE","-","uint16",2,"0","0","65535",0,"MC",0,0,"DEFAULT"
20913,"BMS_LAST_IIC_RD_ERROR_ADDR","BMS_LAST_IIC_RD_ERROR_ADDR","-","uint16",2,"0","0","65535",0,"BMS",0,0,"DEFAULT"
20912,"BMS_LAST_IIC_RD_ERROR_PWR_MODE","BMS_LAST_IIC_RD_ERROR_PWR_MODE","-","uint8",1,"0","0","255",0,"BMS",0,0,"DEFAULT"
20911,"BMS_LAST_IIC_WR_ERROR_PWR_MODE","BMS_LAST_IIC_WR_ERROR_PWR_MODE","-","uint8",1,"0","0","255",0,"BMS",0,0,"DEFAULT"
20910,"BMS_LAST_IIC_WR_ERROR_ADDR","BMS_LAST_IIC_WR_ERROR_ADDR","-","uint16",2,"0","0","65535",0,"BMS",0,0,"DEFAULT"
20909,"MC_MOTOR_FCT_OPTICAL_ENCODER_CALI_STEP","MC_MOTOR_FCT_OPTICAL_ENCODER_CALI_STEP","-","uint8",1,"0","0","255",0,"MC",1,0,"DEFAULT"
20908,"MC_MOTOR_SN_2","MC_MOTOR_SN_2","-","uint32",4,"0","0","4294967295",0,"MC",0,0,"DEFAULT"
20907,"MC_MOTOR_SN_1","MC_MOTOR_SN_1","-","uint32",4,"0","0","4294967295",0,"MC",0,0,"DEFAULT"
20906,"MOTOR_FCT_ERR_CODE","MOTOR_FCT_ERR_CODE","-","uint32",4,"0","0","4294967295",0,"MC",0,0,"DEFAULT"
20905,"MC_MOTOR_FCT_FLASH_STA","MC_MOTOR_FCT_FLASH_STA","-","uint8",1,"0","0","1",0,"MC",0,0,"DEFAULT"
20904,"EP_FITNESS_DATA_VER","Fitness data version, used by mobile APP.","-","uint32",4,"0","0","4294967295",0,"BP",0,0,"DEFAULT"
20903,"Imu_OffSet_Z","Imu_OffSet_Z","-","int16",2,"0","-32769","32767",0,"BP",1,0,"DEFAULT"
20902,"Imu_OffSet_Y","Imu_OffSet_Y","-","int16",2,"0","-32768","32767",0,"BP",1,0,"DEFAULT"
20901,"Imu_OffSet_X","Imu_OffSet_X","-","int16",2,"0","-32768","32767",0,"BP",1,0,"DEFAULT"
20900,"Imu_OffSet_En","Imu_OffSet_En","-","uint8",1,"0","0","255",0,"BP",1,0,"DEFAULT"
20899,"ADC_VDDA","PMU ADC VDDA","-","uint16",2,"0","0","65535",0,"PMU",0,0,"DEFAULT"
20898,"TEST_VAL","TEST","-","uint8",1,"0","0","100",0,"BMS",1,0,"DEFAULT"
20897,"MC_FAN_SELF_TEST_STA","MC_FAN_SELF_TEST_STA","-","uint8",1,"0","0","255",0,"MC",1,1,"DEFAULT"
20896,"EP_LCD_TP_TEST_STEP_REMAIN","The remain step for LCD/TP test.","-","uint8",1,"0","0","255",0,"BP",0,0,"DEFAULT"
20895,"EP_KEY_STATUS_MC","EP key status, the MC side key.","-","uint8",1,"0","0","255",0,"BP",0,0,"DEFAULT"
20894,"EP_KEY_STATUS_BMS","EP key status, the BMS side key.","-","uint8",1,"0","0","255",0,"BP",0,0,"DEFAULT"
20893,"MC_QUICK_STOP_TRIGGER","MC_QUICK_STOP_TRIGGER","-","uint8",1,"0","0","1",0,"MC",0,0,"DEFAULT"
20892,"MC_BLEEDER_NTC_TMPRT_010C","MC_BLEEDER_NTC_TMPRT","-","int16",2,"0","-32768","32767",0,"MC",0,0,"DEFAULT"
20891,"BMS_QMAX_CAL_FLAG","Get Bms Qmax Calibration Flag","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
20890,"MC_LOCK_MOTOR_EN","MC_LOCK_MOTOR_EN","-","uint8",1,"0","0","255",0,"MC",1,0,"DEFAULT"
20889,"MC_FUSION_MECH_ANGLE","Fusion mechanical Angle","-","uint16",2,"0","0","65535",0,"MC",1,1,"DEFAULT"
20888,"BMS_USE_DOD_RANGE","Get Bms UseDodRange","-","int16",2,"0","0","10000",0,"BMS",0,0,"DEFAULT"
20887,"BMS_RSOC_SHOW_CALCULATE","Bms Get Rsoc Show Calculate Value","-","int16",2,"0","0","10000",0,"BMS",0,0,"DEFAULT"
20886,"BMS_RSOC_CALCULATE","Bms Get Rsoc Calculate value","-","int16",2,"0","0","10000",0,"BMS",0,0,"DEFAULT"
20885,"MC_LINEAR_CAL_CTRL","MC_LINEAR_CAL_CTRL","-","uint8",1,"0","0","255",0,"MC",1,1,"DEFAULT"
20884,"FORCE_TIME_SLOPE_FACTOR","FORCE_TIME_SLOPE_FACTOR","lbs/s","uint16",2,"40","0","65535",0,"MC",0,0,"DEFAULT"
20883,"BMS_FCT_SET_SCD_THRD","BMS_FCT_SET_SCD_THRD","-","uint8",1,"0","0","255",0,"BMS",1,0,"DEFAULT"
20882,"BLE_COWORKER_SPEED","BLE_COWORKER_SPEED","byte/s","uint32",4,"0","0","10000",0,"BLE",0,0,"DEFAULT"
20881,"BLE_COWORKER_JITTER","BLE_COWORKER_JITTER","ms","uint32",4,"0","0","1000",0,"BLE",0,0,"DEFAULT"
20880,"BLE_COWORKER_DELAY","BLE_COWORKER_DELAY","ms","uint32",4,"0","0","1000",0,"BLE",0,0,"DEFAULT"
20875,"BLE_COWORKER_RSSI","BLE_COWORKER_RSSI","dbm","int8",1,"0","-128","0",0,"BLE",0,0,"DEFAULT"
20874,"EP_WORKOUT_ECCENTRIC_PCT_X100","Eccentric weight percent, × 100","-","uint16",2,"2500","0","10000",0,"BP",1,1,"DEFAULT"
20873,"EP_WORKOUT_CHAINS_PCT_X100","Chains weight percent, × 100","-","uint16",2,"2500","0","10000",0,"BP",1,1,"DEFAULT"
20872,"BMS_FCT_PDSG_CHK_ITEM_EN","BMS_FCT_PDSG_CHK_ITEM_EN","-","uint8",1,"1","0","1",0,"BMS",1,0,"DEFAULT"
20871,"BMS_FCT_IBAT_FLOAT_RANGE","BMS_FCT_IBAT_FLOAT_RANGE","mA","int32",4,"0","-2147483647","2147483647",0,"BMS",1,0,"DEFAULT"
20870,"BMS_FCT_IBAT_THRD","BMS_FCT_IBAT_THRD","mA","int32",4,"0","-2147483647","2147483647",0,"BMS",1,0,"DEFAULT"
20869,"EP_ACTIVATED_STATE","Activated State","-","uint8",1,"0","0","1",0,"BP",0,0,"DEFAULT"
20868,"MC_CABLE_HEALTH_TOTAL_JOULE","MC_CABLE_HEALTH_TOTAL_JOULE","-","uint32",4,"0","0","4294967295",0,"MC",1,0,"DEFAULT"
